Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price
57576.05395,4.242603158,6.514580265,3.4,28653.59471,634218.4408
68419.3325,5.869562738,7.550873192,6.08,30464.25722,1036704.691
76822.43487,4.894642053,6.320035897,3.28,24966.18816,926482.4677
64882.15625,4.898796695,7.569374864,6.05,32807.8544,840124.8423
62491.55833,7.201998599,8.345119881,5.4,24677.90116,1295918.333
69316.79689,6.300408888,7.873575892,4.28,24448.21146,1431507.623
85952.49316,7.205817168,7.066254236,6.2,24222.47091,1685368.164
85759.65776,4.789357418,8.965705366,6.22,25897.75802,1414495.343
61162.58025,5.896315848,7.880521416,6.04,36033.70143,1060897.689
75940.76389,5.561739644,8.583309247,5.24,49974.87944,1702090.635
77864.5148,5.119941049,6.929686495,3.4,25200.42395,928563.8216
62017.40088,6.375139714,6.407189449,2.19,38177.82027,1011477.614
85345.1359,4.680231514,7.227793179,6.11,13088.15636,904497.3171
70102.72634,6.646559611,7.110696223,3.21,28280.9992,1379386.383
84292.10663,7.012515946,5.550745868,3.41,24380.45121,1407123.8
56764.10661,6.331896101,6.157821467,4.01,30910.68435,750753.4209
70151.08661,6.724123387,7.706580735,5.41,15255.23776,1075675.108
90533.31352,6.705843518,8.151471141,3.23,46610.73557,2005167.48
55224.3434,7.114160836,5.079670606,4.13,44915.71414,977242.2697
71670.4485,6.630034548,6.529723046,4.41,31709.34046,1135079.345
67186.26237,6.369107047,4.393191978,3.4,16292.53215,554702.6802
90535.16522,5.722843373,5.833625637,2.24,42249.32493,1676770.331
68662.41461,5.339895707,7.899477079,4.25,43795.62543,1478823.647
69234.7226,6.39900372,6.162871422,3.24,38322.09803,1140579.618
57072.75343,5.644446611,7.738073358,5.42,39651.74995,1208458.246
70817.39831,5.641714052,7.74434561,5.08,33597.49765,1196254.118
62382.46126,6.179205325,6.732639864,2.05,14347.01941,695152.1733
63833.38804,6.93008843,5.722587426,4.06,28928.91819,1125476.202
62559.29882,4.457029773,8.020450047,5.02,44521.76285,1029037.429
81699.9209,6.784351388,4.765058235,4.4,33957.00203,1250144.012
70850.39992,7.306785124,4.209620425,2.14,33845.64695,952912.2012
87736.40305,7.007093242,5.397883695,2.37,28113.78539,1578146.34
83347.6697,5.468158427,5.475252653,3.14,48226.71893,1453381.624
68720.92171,5.404097947,6.699021847,2.05,45887.34562,1343537.178
63409.97679,5.767622925,6.087208749,4.08,56256.98203,1369582.582
76114.15936,6.769699197,7.32160966,5.02,42601.8153,1558758.796
86031.51275,5.293498422,7.372989952,5.16,35417.76965,1381417.25
61046.28866,7.105245344,4.696139828,4.49,40277.89925,855667.1793
71816.27643,5.49448752,8.629268407,6.27,41178.26119,1607863.828
68994.06553,6.433224496,7.321193643,4.13,44604.68131,1335830.792
62846.90506,6.01784801,5.144709636,2.04,34628.99343,1024973.195
76563.97504,7.205099661,6.504768563,3.39,14415.7892,1137060.067
71232.91398,4.235712056,5.800259721,2.07,31088.89017,676979.7154
60007.1358,7.397698539,6.119938321,4.02,47734.40706,1281777.581
51995.58286,6.766777857,6.746500585,2.3,47073.79792,1052185.176
64448.81994,5.915846068,7.773270475,6.09,21240.1529,1197437.344
84036.59865,7.73383489,5.740479724,4.21,32766.60197,1511537.745
72836.80988,4.047392572,5.167324385,3.24,16988.93738,454234.3344
68779.1743,5.198650574,7.836796128,6.11,18901.41543,869924.0584
48357.06347,4.727645965,7.98951567,3.03,45206.72551,813415.1281
94733.97128,7.885828811,7.162372646,5.41,46314.69005,2318285.703
52941.73085,6.064374258,6.718719308,4.02,54294.76621,1176437.919
81754.91408,5.75306657,8.066219896,4.04,42975.61819,1654965.296
68988.29046,5.854885928,8.366570439,4.36,28734.93792,1279353.925
63995.00489,7.59753322,7.090050637,5.25,24748.26827,1301881.417
83319.99616,6.239460761,6.125858572,3.03,31552.54421,1262963.861
62717.68289,6.022455574,6.016158611,2.01,38535.6666,1067000.349
58301.73272,4.923842083,8.058463315,6.39,32759.44783,890559.861
68311.9965,6.833040609,5.955943931,4.36,39724.18881,1400609.034
85009.06739,6.469294552,6.774243351,3.39,48601.79746,1966139.928
65908.73975,5.296992962,6.830251968,3.29,24080.58935,864446.7942
69401.84722,7.042354995,8.097044285,3.44,29293.07405,1505727.431
68694.50966,6.085314778,6.242872601,4.3,40842.09443,1033475.699
67846.04866,5.379704851,6.103863335,4.15,27442.09616,879511.1964
63312.80567,6.139115452,8.199615241,4.41,43230.35216,1442632.541
51044.2917,6.067487348,7.783690871,4.17,37730.00709,886036.1295
76423.31757,7.561878816,7.672937209,5.25,24402.23731,1532845.723
62314.21472,5.917457589,6.096913211,3.21,48263.03534,1030866.952
65687.10668,7.036174701,6.57406578,4.41,17386.47595,1122320.933
73391.28054,7.437555945,7.595263925,4.21,36714.49675,1587585.485
74372.81021,5.500128573,6.593045604,2.07,39395.15118,1199193.831
68844.76425,4.860453,6.916808181,3.29,48392.49736,1211102.211
48692.97596,4.597834172,6.25906992,3.02,36239.39412,617157.9103
70130.40794,7.128717544,7.723976058,3.06,34088.17913,1544906.385
57896.60321,5.450221458,7.631447396,6.3,35960.62566,948054.0087
60379.36154,8.139623645,7.546758004,4.44,43552.35859,1675523.367
77103.14304,6.195614402,8.664643191,4.26,45746.93321,1721005.42
86528.92654,6.013689621,7.966109181,4.13,27593.12576,1616505.354
66667.32549,6.646066918,8.348953133,6.29,37198.29198,1502451.114
62726.4184,4.749157801,7.561920453,3.4,39475.81562,877247.2454
55988.13923,7.187558599,6.083343255,3.43,55042.91443,1454035.008
59314.78848,4.950181397,5.857573046,3.33,21881.93267,470008.1382
72392.88504,5.581331968,7.081653164,4.23,23997.45355,1014430.121
71410.11093,4.848597963,8.737215687,6.5,32504.30647,1256469.642
84439.85575,4.313977841,7.698764603,4.48,19835.24732,1242421.532
52420.52553,7.326976844,6.010627933,4.29,39766.41957,1128403.366
69206.55481,7.465322754,7.624138944,6.39,27666.4036,1404036.266
62083.03561,6.261965688,7.377710969,4.31,43485.68064,1323326.403
82866.39918,4.605077351,7.82640273,4.03,41166.86031,1618994.276
76813.78015,6.97543555,6.914477692,3.11,31822.48585,1567368.285
60017.26728,7.154483624,6.120623428,3.36,40413.99162,1242111.428
58858.02165,7.033461786,7.471432115,5.24,23978.58886,1234609.739
60815.39039,7.17012853,7.984335122,4.11,31233.64935,1401613.92
68600.0416,7.892039099,8.069702211,3.09,39091.21823,1797621.22
74176.62541,6.384670072,7.171983086,4.17,37195.22371,1418977.829
80315.49332,7.056146485,5.123795284,3.45,39733.59822,1737582.283
86343.43787,5.513337858,7.246699864,3.26,35780.35499,1685217.105
94392.89788,7.039620141,8.287279331,6.32,41462.12742,2142896.556
74952.96399,5.143167064,5.679461819,3.03,50373.83289,1397680.241
81925.80189,7.086003599,7.470672354,6.33,36973.59707,2017174.989
74029.34982,6.618516283,6.414579249,4.31,36360.2738,1593347.849
61018.60328,5.353196392,8.242756348,3.3,43395.73599,1168760.428
59575.62144,4.030105163,6.979466291,3.35,37153.85262,786559.0249
55935.78141,6.081828535,8.572006643,6.41,37567.07634,1006580.48
49854.39272,4.516853632,7.778314002,3.46,27402.70803,594816.9325
77922.98616,5.931749143,5.629372721,4.4,36561.83342,1327718.382
74490.63924,5.408652545,8.457362267,4.1,35563.45613,1358213.906
73193.43593,5.307330122,5.115945164,4.08,35707.7623,1123209.855
69494.44746,6.25320841,7.92351713,3.45,33916.87535,1517868.595
66112.53645,8.236623014,7.009803231,6.31,20795.15006,1376714.674
50768.3966,5.172956406,8.017690842,6.19,32501.30031,842777.9925
89808.62859,6.99119997,8.428816539,3.19,30847.09161,1961715.867
79750.29603,6.453148327,7.092517458,4.15,36085.10108,1614916.469
63856.3085,7.456390109,6.844399336,3.41,31114.8974,1311902.534
70064.23658,5.360253242,4.747499792,3.12,28122.23338,857762.317
61461.49681,5.312148808,7.508754673,4.23,49688.03647,1426545.967
75172.23413,5.266389133,7.47266298,6.27,43047.12368,1540360.751
69878.7742,7.218330987,6.249192235,4.02,26814.17475,1197515.454
50534.34598,6.664544241,5.014301356,4.18,26627.38647,723089.9525
77429.83343,6.961396906,7.199332031,4.41,30108.24133,1540480.613
80281.41683,6.213365521,8.32510576,5.27,45424.22353,1618670.884
71375.96616,5.341157553,7.686869052,5.39,30469.54897,1103648.288
76223.56126,6.371627248,5.342217158,2.42,30165.33745,1023943.775
85526.62094,5.720212674,6.335377325,2.13,32635.75655,1568578.512
65122.20168,4.535080533,7.880314033,4.35,42561.85022,1272180.197
66169.90518,6.910734248,6.467064994,2.06,25362.12063,1120439.365
62342.84718,6.506083303,4.666259583,2.47,38010.37274,823941.9221
87099.18849,6.756372213,6.400685049,3.18,44581.74758,1640990.378
74388.60126,4.273992745,5.57526046,3.05,33763.08394,866142.1839
66233.86226,6.907393959,7.09020352,6.33,29548.18989,1372549.782
80051.84712,5.872677773,6.019018389,3.39,35254.12832,1354609.246
59941.0184,6.51386625,6.938066307,2.37,37853.30134,1132779.837
61802.53723,6.819804607,7.534136207,5.34,34558.8286,1111148.947
73873.81919,6.789870886,6.630909086,3.17,33336.32735,1525533.407
77085.54711,5.565689964,6.197942059,4.44,21287.44252,1246015.297
67839.53007,7.640478985,7.348255327,5.31,61073.2803,1789999.444
59464.01773,5.748358135,7.027626839,3.29,33026.12434,874572.1627
66933.16527,4.74878659,5.87980342,2.09,41834.04294,881443.9247
82079.81375,6.027099437,7.214831154,6.3,33646.39246,1675123.16
48640.10361,3.664293785,8.609397578,4.07,33381.23866,607249.4233
78274.52643,4.910953601,8.621772096,4.08,56299.7726,1816099.138
57276.7191,8.27414749,5.530624744,3.47,35374.24918,1210610.163
75782.33514,6.341340988,6.00973669,4.16,23287.07176,1267803.317
55101.85478,5.048811273,8.521505522,5.32,41219.32149,1202452.728
63574.46622,5.327547311,6.086976868,2.34,34714.72072,907530.1753
62616.16582,4.844336296,6.80310024,2.3,31010.22142,854815.1175
73271.88723,5.89536032,6.809012996,3.33,39446.31306,1388218.529
61949.88399,6.108984095,6.454836099,2.34,42092.88416,1237360.718
65846.17104,6.385373647,6.804130904,3.18,28214.36355,928950.0032
72630.0094,5.737895718,4.711060431,3.03,45888.87423,1160397.822
63342.84981,4.999189324,6.239560863,2.36,25009.06052,826328.1084
70561.55882,7.32195133,7.520463799,3.4,25029.20574,1360787.871
70670.58384,7.598694556,7.947237705,5.13,40022.34343,1735637.414
63686.25989,5.938427862,8.763599419,3.49,18163.77362,1042144.231
79442.5058,6.300600085,5.983204722,2.45,4114.489353,965318.6958
80939.63457,6.334545748,7.647145425,3.31,27771.54451,1499920.594
69639.1409,5.007510102,7.778375217,6.05,54056.12843,1381830.779
69686.32017,5.367354697,8.329114583,5.41,41007.66,1148508.025
53793.17648,6.461260651,6.800894663,2.3,43458.00177,1047280.112
73380.58519,6.075001534,7.649167233,3.25,45900.77638,1684554.715
55447.08154,6.892306935,7.708946587,5,37723.28229,1366980.91
59716.58307,5.078042652,4.46053037,2.01,49859.49907,936234.3476
60509.60604,5.511947845,7.031684469,6.13,27080.03549,943485.0473
54866.21569,6.986763275,7.285434147,3.46,35192.84403,929480.6299
79575.64154,4.970709348,5.850243433,4.04,31050.10281,1141916.525
50502.09419,7.407850298,6.666403436,3.17,37593.86249,1286477.396
67569.87705,7.058241204,6.702655681,4.11,49054.8713,1688279.308
88799.30164,5.649911054,5.058460706,4.24,39139.00291,1616631.334
69618.32901,5.334503838,6.250587876,3.36,30006.81461,800628.747
87927.96606,5.586270688,4.7844429,2.13,34724.16282,1276259.018
79007.54811,6.605518322,7.6819339,5.11,23460.73326,1412776.577
68162.68393,6.962206716,6.69735801,3.07,31843.87634,1213382.223
69446.45521,6.755066604,8.500981648,6.29,47025.18368,1738788.382
80008.66783,4.847002321,8.672978876,5.41,45889.89049,1629098.182
64754.56545,7.561983037,5.672823579,2.16,27143.01692,1105990.694
75477.51718,6.710570614,7.05780981,5.03,18878.79928,1370367.788
66749.5692,7.156438049,6.097469333,3.37,46553.97583,1394637.65
53048.67251,7.116028518,5.329030779,3.36,46984.15576,1095794.165
63137.9827,5.391557788,6.913776479,3.36,47697.26859,1153435.092
69013.36835,5.976152431,6.448118673,4.26,17180.48353,903657.5625
52282.12067,6.925892347,6.784168099,3.05,45867.87467,1137446.993
78535.64072,7.036043262,7.111496767,3.33,44280.07606,1767330.934
78054.14552,6.929277262,5.421475759,2.45,16143.66497,975921.8634
64035.51065,5.649874971,6.34938798,2.17,47334.62227,1179983.442
64379.89582,5.667660494,8.458903003,5,32228.25469,1075314.593
51666.77275,7.730949556,7.55757585,3.45,41926.02443,1116193.293
71663.87129,6.150745153,7.311906519,6.33,24109.77806,1203850.104
63082.49301,5.647698012,5.60075524,3.1,19151.02123,615555.4936
64381.08001,5.785354477,6.575241013,3.2,44712.47624,1118595.119
77504.80423,5.688956505,7.288819156,5.29,41864.78624,1649156.608
76855.86579,4.740995838,6.091630777,2.37,45388.31358,1240319.692
64231.68422,4.311017566,8.747408787,5.32,59717.66977,1521085.472
56901.09377,6.805948234,6.474248437,3,13704.35075,787039.6447
72083.34088,4.174159402,5.728891849,2.44,36471.45807,885379.7903
64345.07143,6.178851435,6.707691832,3.18,48621.16851,1391788.849
83638.11693,7.013590359,7.001636667,4.29,24565.97681,1569600.446
73714.16483,6.10737087,6.337053805,3.08,30049.17001,1016960.655
75174.65807,6.917563557,8.534244916,5.16,40179.1657,1677005.14
72606.0485,7.340763348,7.343027767,6.16,31550.41528,1629345.787
58726.52921,5.18067847,6.979764638,3.24,40771.02861,1017374.023
74166.39203,6.266666891,7.282469927,6.1,30237.77486,1444403.664
75545.62733,5.586017083,5.929137508,4.26,32614.31774,1068856.227
66615.88992,6.401788641,4.894203341,4.01,48604.07439,1114128.47
69993.96332,6.668440341,7.281330178,5.2,39898.30081,1391159.434
65071.02531,5.470315298,7.652105772,5.08,27613.89667,942166.509
74371.33688,6.720799207,6.728642775,4.27,33186.70176,1249914.079
73956.99148,6.886298316,6.251239098,2.33,46775.80866,1653232.551
57812.84383,4.312820313,7.773969252,5.1,46060.36993,1066768
70072.52186,5.805508469,8.479921331,6.2,43181.82465,1594089.241
80233.2283,5.33407185,7.034765988,5.3,26263.05496,1390497.566
67258.58756,6.370638426,6.517625123,2.45,50955.57254,1443816.971
83284.54506,7.609566758,6.309588608,3.45,33854.60665,1668905.285
56909.83476,5.854318069,7.615188105,4.09,36794.19937,1049798.785
78044.35165,5.686293112,8.05074733,6.12,43771.64636,1671350.14
74283.06409,5.690518257,7.544191392,6.22,21446.34226,1138609.173
82973.92391,6.321321946,6.98124786,4.48,29611.52314,1409439.064
72780.15123,5.259416171,5.725266904,2.48,44953.52365,1184758.842
52866.90183,6.595790348,5.767253272,4.34,31925.89958,772310.2278
67292.60387,5.611772057,6.867242299,2.11,41837.85872,1245400.955
75106.27744,7.212557777,8.06556841,5.5,41143.43774,1877268.75
63555.45973,5.223108351,7.528388439,3.16,41839.48396,1251663.851
78288.95759,6.401757145,7.912674755,5.17,29197.3365,1423908.258
68214.14095,6.833278659,7.619593757,5.29,37311.66414,1706291.991
75071.96828,6.239277203,6.663189148,3.05,35579.21209,1423025.101
48510.91013,6.410976784,4.729553626,3.22,31451.09301,414165.2204
75393.12118,6.778777872,6.135948234,2.39,27536.9379,1169640.324
58566.39972,5.595076667,8.140274546,5.1,53152.34947,1375951.064
47549.63997,6.369259281,8.027166288,5.28,43526.16153,1028914.315
82425.05337,5.332689067,5.698082518,2.36,41020.43966,1403296.258
65025.41599,5.560582195,8.309090815,6.07,30028.15861,1287903.352
81944.65491,6.065352411,6.913781564,4.46,34262.32384,1541186.254
72791.27054,5.375329206,5.441100447,2.11,44476.3371,1166602.408
63787.53635,4.643253525,6.007780226,3.25,22449.534,433247.1566
53178.53949,5.708825279,7.985189404,5.23,28706.98875,577168.2739
65449.35478,7.176349294,5.911953083,4.05,34828.42852,1193106.94
74056.56914,5.915183934,5.892268713,3.09,38822.83419,1234636.452
72391.49019,6.039065852,5.750671922,4.45,32674.66916,1202574.353
94902.23722,6.370867095,8.423788158,3.01,41662.08363,2106510.863
81833.84152,5.666710988,6.305270066,2.43,25889.75459,1179992.289
44439.87401,5.604261416,7.824070198,5.38,37934.96743,691318.2401
52267.24735,6.649260982,8.512295113,3.48,25983.5197,1100380.261
59107.28758,7.109089775,6.445233612,2.29,37556.10749,1063491.81
75358.4826,8.991399331,7.282679841,3.2,21319.9943,1740404.967
67907.05877,5.426837103,5.645458792,2.26,30268.35912,1055153.32
73428.34904,6.543374014,7.120828,6.49,42332.30062,1447492.964
80526.29149,6.132493498,5.755817808,2.5,45751.66479,1578319.89
78898.80229,5.850681911,5.501980069,4.16,29958.71786,1280548.089
72485.19746,4.205495168,5.706925272,2.45,43134.03806,1036382.766
81248.19697,7.939003735,6.749488716,4.25,48922.5214,1969256.933
64749.79548,7.221284713,8.408981112,4.39,49537.34531,1781211.414
72055.68017,7.030760574,6.974087971,4.09,43542.66322,1583897.538
84431.67331,4.438324285,7.793078979,3.27,26124.40716,1347225.945
59048.75219,5.847588383,6.5851681,4.46,14520.60532,562839.4687
60553.244,5.527459817,7.315695461,6.43,37277.88702,1086829.246
57191.89561,6.10770305,6.077955688,2.07,21518.52517,646248.1834
73504.88839,4.841392987,8.5050868,5.5,47118.42063,1409892.09
66803.01636,6.251245416,8.75087217,5.07,57970.24279,1769484.893
71758.58762,6.17278582,6.909676901,2.2,42115.14602,1297619.348
59302.22958,6.790821808,6.431430338,3.4,25296.73583,1045395.329
51874.09569,5.611454839,7.001947254,3.35,26197.83908,450307.0174
77509.1378,6.120737116,7.35036172,5.46,18264.23005,1322010.057
71275.3149,6.311996291,6.40694457,4.45,28922.95889,1006544.527
73998.97605,5.702047487,4.779414719,3.2,49947.48099,1133126.484
84172.62611,4.895124602,7.081973363,3.22,47937.31268,1560870.211
82336.99245,6.553922091,6.289606881,3.06,37965.37421,1326481.675
59716.73664,5.447704768,7.336633321,5.06,41273.00907,1242979.154
80431.0356,5.474910834,6.322610857,4.05,34615.59849,1300479.133
55470.08186,5.694779112,6.810466039,2.49,36246.41293,962531.6649
69611.0936,5.95530362,6.991454348,3.47,43804.1687,1396241.198
85260.65515,7.578855091,6.119832859,2.14,52358.79317,1940195.374
78791.54659,7.323212788,7.00399087,6.29,43264.07672,1795445.898
90972.40613,5.401913201,7.323224846,3.37,24943.96194,1442079.057
59794.61678,6.438586774,6.474732498,3.27,54149.39033,1321008.593
72009.19847,6.327696005,6.86173918,3.49,59313.73912,1649947.16
67043.21229,4.876857037,7.555253094,3.19,62402.74239,1375215.062
70256.36021,5.003684188,8.579138669,3.1,45672.38999,1313128.138
66862.87692,7.484641869,6.233823171,3.49,15325.64845,1028493.601
78646.88235,4.599014308,6.404430465,3.25,41268.25953,1283401.789
74614.82449,5.008816737,5.963194701,4.31,46070.4434,1033881.135
74008.82756,6.354988921,9.066515985,5.28,32743.7803,1680788.287
59556.31066,5.453775336,5.994692018,3.2,37604.3812,736897.4095
81149.72595,5.481563241,7.076296951,3.45,54929.67024,1798232.803
60243.73329,6.681648951,8.231669131,3.16,33350.12127,1299327.433
73462.68344,6.622908642,5.829703684,3.04,47637.51525,1638577.417
49623.97434,6.849401149,6.568940231,4.13,48251.99834,1092809.597
63151.1634,8.381095863,9.921519789,5.04,42266.29337,1896650.323
74625.74474,5.154151403,9.034975733,4.44,35548.65189,1491538.499
66698.24733,5.392094465,6.996383045,4.08,40558.23902,1165875.306
64938.75249,5.089792276,7.162307155,6.13,34736.08024,1058610.752
54700.29346,6.7652216,4.968281481,4.34,46224.49329,1125230.45
